movie_id,imdb_id,title,year,genre,imdb_rating,imdb_url,poster
2936,tt0034240,Sullivan's Travels,1941,"Adventure, Comedy, Drama, Romance",8.1,https://www.imdb.com/title/tt0034240/,https://m.media-amazon.com/images/M/MV5BYWUyYTFlMzUtYzUxNi00YjFhLWEyNzItMzdkZTNkNDE5OTFlXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg
2937,tt0035169,The Palm Beach Story,1942,"Comedy, Romance",7.7,https://www.imdb.com/title/tt0035169/,https://m.media-amazon.com/images/M/MV5BMjU3MTlmNmUtZmMxZS00YTNmLTlkZWQtOTBhYjNkYjkyMWUxXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
2939,tt0046126,Niagara,1953,"Film-Noir, Thriller",7.1,https://www.imdb.com/title/tt0046126/,https://m.media-amazon.com/images/M/MV5BMDBhNWE4Y2UtMTA5Mi00YzYyLTliMWMtMjc3OGU0ZWFiMGVhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
2940,tt0038559,Gilda,1946,"Drama, Film-Noir, Romance, Thriller",7.7,https://www.imdb.com/title/tt0038559/,https://m.media-amazon.com/images/M/MV5BYWUxMzViZTUtNTYxNy00YjY4LWJmMjYtMzNlOThjNjhiZmZkXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
2941,tt0052225,South Pacific,1958,"Musical, Romance, War",6.9,https://www.imdb.com/title/tt0052225/,https://m.media-amazon.com/images/M/MV5BNjc1MDM0MDM4Nl5BMl5BanBnXkFtZTgwMDMwMTgxMTE@._V1_SX300.jpg
2942,tt0085549,Flashdance,1983,"Drama, Music, Romance",6.1,https://www.imdb.com/title/tt0085549/,https://m.media-amazon.com/images/M/MV5BMjA5NjE2OTUxOF5BMl5BanBnXkFtZTgwNDE1NDIxMDE@._V1_SX300.jpg
2943,tt0104507,Indochine,1992,"Drama, Romance",7.1,https://www.imdb.com/title/tt0104507/,https://m.media-amazon.com/images/M/MV5BY2U4MjExMGQtMzI3MS00ZGViLTgwYmUtNzZmMDFkNzQ5MzRmXkEyXkFqcGdeQXVyMTk3NDAwMzI@._V1_SX300.jpg
2944,tt0061578,The Dirty Dozen,1967,"Action, Adventure, War",7.8,https://www.imdb.com/title/tt0061578/,https://m.media-amazon.com/images/M/MV5BZDI5M2IzZjgtNWJkYy00ODQwLThhNWYtNWY1MjViNWZhODdmXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
2946,tt0059260,Help!,1965,"Adventure, Comedy, Musical",7.3,https://www.imdb.com/title/tt0059260/,https://m.media-amazon.com/images/M/MV5BMjZlNjAyNjItMDEwNy00OTExLWIzOTEtNDI0MTAzMWY4YThmXkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_SX300.jpg
2947,tt0058150,Goldfinger,1964,"Action, Adventure, Thriller",7.7,https://www.imdb.com/title/tt0058150/,https://m.media-amazon.com/images/M/MV5BMTQ2MzE0OTU3NV5BMl5BanBnXkFtZTcwNjQxNTgzNA@@._V1_SX300.jpg
2948,tt0057076,From Russia with Love,1963,"Action, Adventure, Thriller",7.5,https://www.imdb.com/title/tt0057076/,https://m.media-amazon.com/images/M/MV5BMTQxNTIzMTExN15BMl5BanBnXkFtZTcwODI4MDgzNA@@._V1_SX300.jpg
2949,tt0055928,Dr. No,1962,"Action, Adventure, Thriller",7.3,https://www.imdb.com/title/tt0055928/,https://m.media-amazon.com/images/M/MV5BMTk4YzdjOTgtNjM4NS00YjljLThhM2QtYTI3OTQ0OGVhNTMxXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
2950,tt0080453,The Blue Lagoon,1980,"Adventure, Drama, Romance",5.7,https://www.imdb.com/title/tt0080453/,https://m.media-amazon.com/images/M/MV5BOWU2ZDIxY2UtNzM5NS00MWUwLTkxN2QtMmI3NDZkNTA2OTYxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
2951,tt0058461,A Fistful of Dollars,1964,Western,8.0,https://www.imdb.com/title/tt0058461/,https://m.media-amazon.com/images/M/MV5BYjA1MGVlMGItNzgxMC00OWY4LWI4YjEtNTNmYWIzMGUxOGQzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
2952,tt0119256,Hard Eight,1996,"Crime, Drama",7.3,https://www.imdb.com/title/tt0119256/,https://m.media-amazon.com/images/M/MV5BY2E0Mjc3MWEtNjYxNC00Y2UwLThmNTQtYmUyMTIzMzE2MTMwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
2953,tt0104431,Home Alone 2: Lost in New York,1992,"Adventure, Comedy, Family",6.7,https://www.imdb.com/title/tt0104431/,https://m.media-amazon.com/images/M/MV5BNDI1MzM0Y2YtYmIyMS00ODE3LTlhZjEtZTUyNmEzMTNhZWU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
2956,tt0094008,Someone to Watch Over Me,1987,"Crime, Drama, Romance",6.1,https://www.imdb.com/title/tt0094008/,https://images-na.ssl-images-amazon.com/images/M/MV5BZTRjZGVkMGQtY2QwZC00OTczLWJmODMtZTNhODBmZWY1MGZiXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
2959,tt0137523,Fight Club,1999,Drama,8.8,https://www.imdb.com/title/tt0137523/,https://m.media-amazon.com/images/M/MV5BMjJmYTNkNmItYjYyZC00MGUxLWJhNWMtZDY4Nzc1MDAwMzU5XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
2961,tt0160916,The Story of Us,1999,"Comedy, Drama, Romance",5.9,https://www.imdb.com/title/tt0160916/,https://m.media-amazon.com/images/M/MV5BYzAxZTI5NDItNzRkOS00NjczLTkzNjctMTU1NjdkYjI5YjlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
2962,tt0119114,Fever Pitch,1997,"Comedy, Drama, Romance, Sport",6.7,https://www.imdb.com/title/tt0119114/,https://m.media-amazon.com/images/M/MV5BMjIyNDgzMDgzMV5BMl5BanBnXkFtZTgwMjU2MzgxMTE@._V1_SX300.jpg
2964,tt0192194,Julien Donkey-Boy,1999,"Comedy, Drama",6.7,https://www.imdb.com/title/tt0192194/,https://ia.media-imdb.com/images/M/MV5BZTEzZjIyODktZWIwYS00ZTliLWEzYTktMGZiNTEwNTQ0YzMyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
2965,tt0203408,The Omega Code,1999,"Action, Adventure, Fantasy",3.5,https://www.imdb.com/title/tt0203408/,https://m.media-amazon.com/images/M/MV5BMjA1NjQ5NTI0M15BMl5BanBnXkFtZTcwMzMzNzUxMQ@@._V1_SX300.jpg
2966,tt0166896,The Straight Story,1999,"Biography, Drama",8.0,https://www.imdb.com/title/tt0166896/,https://m.media-amazon.com/images/M/MV5BNmE1MDk4OWEtYjk1NS00MWU2LTk5ZWItYjZhYmRkODRjMDc0XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg
2967,tt0048977,The Bad Seed,1956,"Crime, Drama, Horror, Mystery, Thriller",7.5,https://www.imdb.com/title/tt0048977/,https://m.media-amazon.com/images/M/MV5BYTM5M2QxMTktNzQ3NC00ZDUyLWJhZGEtNjhjMDIwYWEzOGNkXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
2968,tt0081633,Time Bandits,1981,"Adventure, Comedy, Fantasy, Sci-Fi",7.0,https://www.imdb.com/title/tt0081633/,https://m.media-amazon.com/images/M/MV5BMTg2MDYwMzM0NF5BMl5BanBnXkFtZTcwODI3MTQ5OQ@@._V1_SX300.jpg
2969,tt0061138,A Man and a Woman,1966,"Drama, Romance",7.6,https://www.imdb.com/title/tt0061138/,https://m.media-amazon.com/images/M/MV5BOTcwZGJmMGYtOWY2OC00MWNlLWI3MDMtNGRlMTdmNjFiYTIyXkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_SX300.jpg
2970,tt0083946,Fitzcarraldo,1982,"Adventure, Drama",8.1,https://www.imdb.com/title/tt0083946/,https://m.media-amazon.com/images/M/MV5BYjIzNTYxMTctZjAwNS00YzI3LWExMGMtMGQxNGM5ZTc1NzhlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
2971,tt0078754,All That Jazz,1979,"Comedy, Drama, Music",7.8,https://www.imdb.com/title/tt0078754/,https://m.media-amazon.com/images/M/MV5BZWE4N2JkNDUtZDU4MC00ZjNhLTlkMjYtOTNkMjZhMDAwMDMyXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
2972,tt0093206,Red Sorghum,1988,"Drama, History, Romance, War",7.5,https://www.imdb.com/title/tt0093206/,https://m.media-amazon.com/images/M/MV5BMjBmN2Q4MjMtMjZjNC00OGMyLTlmY2QtZDA0YjdlNjVmMWY1L2ltYWdlXkEyXkFqcGdeQXVyNzM0MDQ1Mw@@._V1_SX300.jpg
2973,tt0097123,Crimes and Misdemeanors,1989,"Comedy, Drama",8.0,https://www.imdb.com/title/tt0097123/,https://m.media-amazon.com/images/M/MV5BYWY3N2EyOWYtNDVhZi00MWRkLTg2OTUtODNkNDQ5ZTIwMGJkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
2974,tt0200469,Bats,1999,"Horror, Sci-Fi, Thriller",3.7,https://www.imdb.com/title/tt0200469/,https://m.media-amazon.com/images/M/MV5BOTdhZDJkNDgtODVkMS00ZDcxLWE3N2ItMDNkNzNiYmQyNmJhXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
2975,tt0168501,The Best Man,1999,"Comedy, Drama",6.7,https://www.imdb.com/title/tt0168501/,https://m.media-amazon.com/images/M/MV5BNDkwZjcyM2EtMzMyMS00MzNiLWFjNWUtYjM2YmM4ZTc3OGJjXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
2976,tt0163988,Bringing Out the Dead,1999,"Drama, Thriller",6.8,https://www.imdb.com/title/tt0163988/,https://m.media-amazon.com/images/M/MV5BMDMyMjEyYzEtODVlZC00OWY0LTkxZjItNjJmOWRjNzQxMGNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
2977,tt0142201,Crazy in Alabama,1999,"Comedy, Crime, Drama",6.3,https://www.imdb.com/title/tt0142201/,https://m.media-amazon.com/images/M/MV5BMTUxNjM0MDA3NV5BMl5BanBnXkFtZTgwMzIwMDYyMjI@._V1_SX300.jpg
2978,tt0144640,Three to Tango,1999,"Comedy, Romance",6.1,https://www.imdb.com/title/tt0144640/,https://m.media-amazon.com/images/M/MV5BYmE2NGUwYjEtNGMzZS00YzlkLThmYTgtZWMxZTVkOTY4ZTRmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
2979,tt0172627,Body Shots,1999,Drama,5.0,https://www.imdb.com/title/tt0172627/,https://m.media-amazon.com/images/M/MV5BZTIxNDAxMmQtYTg4Ny00NzczLWJiNTItNDM2ODA5Y2FmZmQxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
2982,tt0099710,The Guardian,1990,"Drama, Horror, Mystery",5.3,https://www.imdb.com/title/tt0099710/,https://ia.media-imdb.com/images/M/MV5BODhmNTNjMWMtZWVkYS00MjBlLWFiYTMtMGU0OGVjZDBlMmQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
2983,tt0059319,The Ipcress File,1965,Thriller,7.3,https://www.imdb.com/title/tt0059319/,https://m.media-amazon.com/images/M/MV5BMjM2ZGMwZTYtOWMwMS00ZjRiLTg1NTctMGI5ZTAyNDRlMmRiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
2984,tt0067527,On Any Sunday,1971,"Documentary, Sport",7.8,https://www.imdb.com/title/tt0067527/,https://m.media-amazon.com/images/M/MV5BMTkxODMxNTM3MF5BMl5BanBnXkFtZTgwNjQ0Njg4MDE@._V1_SX300.jpg
2985,tt0093870,RoboCop,1987,"Action, Crime, Sci-Fi, Thriller",7.6,https://www.imdb.com/title/tt0093870/,https://m.media-amazon.com/images/M/MV5BZWVlYzU2ZjQtZmNkMi00OTc3LTkwZmYtZDVjNmY4OWFmZGJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
2986,tt0100502,RoboCop 2,1990,"Action, Crime, Sci-Fi, Thriller",5.8,https://www.imdb.com/title/tt0100502/,https://m.media-amazon.com/images/M/MV5BNGQ5ZjI3YzYtNjM2Ni00MTFjLWEyOWMtOTEwNjI5MThlZTlmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
2987,tt0096438,Who Framed Roger Rabbit,1988,"Animation, Adventure, Comedy, Crime, Family, Fantasy, Mystery",7.7,https://www.imdb.com/title/tt0096438/,https://m.media-amazon.com/images/M/MV5BMDhiOTM2OTctODk3Ny00NWI4LThhZDgtNGQ4NjRiYjFkZGQzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
2988,tt0081150,Melvin and Howard,1980,"Comedy, Drama",6.9,https://www.imdb.com/title/tt0081150/,https://ia.media-imdb.com/images/M/MV5BNmE2ZDU4ZGYtOTA2Ni00YjdkLWE4MTctZDNlNDhhMTAyMTgzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
2989,tt0082398,For Your Eyes Only,1981,"Action, Adventure, Thriller",6.8,https://www.imdb.com/title/tt0082398/,https://m.media-amazon.com/images/M/MV5BOTNmMmUwNDctNjQ1OC00NzAwLThkM2QtN2MzOWE0OWU1MmJiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
2990,tt0097742,Licence to Kill,1989,"Action, Adventure, Thriller",6.6,https://www.imdb.com/title/tt0097742/,https://m.media-amazon.com/images/M/MV5BODY3M2I0NGItYzJhNy00M2NiLThhMDgtNjZkNjA1NTQzMDM4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg
2991,tt0070328,Live and Let Die,1973,"Action, Adventure, Thriller",6.8,https://www.imdb.com/title/tt0070328/,https://m.media-amazon.com/images/M/MV5BMzY0M2MzODYtZDU5Yy00YTg2LWJmMGQtNmY1OWZiYjlmNzY0XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
2992,tt0091829,Rawhead Rex,1986,"Fantasy, Horror, Mystery, Thriller",5.1,https://www.imdb.com/title/tt0091829/,https://m.media-amazon.com/images/M/MV5BMTJiMGMyYmYtZjlkZi00MDMzLThiMmEtZWNiYzI5OWQ3ZWU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
2993,tt0059800,Thunderball,1965,"Action, Adventure, Thriller",7.0,https://www.imdb.com/title/tt0059800/,https://m.media-amazon.com/images/M/MV5BZGNhYjM3ZmQtMTRlZS00YmZiLWFhYjktYWE3ZTk0MGY0MTIwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
2995,tt0185371,House on Haunted Hill,1999,"Horror, Mystery, Thriller",5.6,https://www.imdb.com/title/tt0185371/,https://m.media-amazon.com/images/M/MV5BNzUwYWQzZDQtMDQ0Mi00NjFlLTgzNjAtNTFhZmZhNWY4NGEzL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
2996,tt0166943,Music of the Heart,1999,"Drama, Music",6.8,https://www.imdb.com/title/tt0166943/,https://ia.media-imdb.com/images/M/MV5BZTU0ODZiNTktMTI0OC00NzZjLTlhZTMtYTE3ZjVlMmVhMmI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
2997,tt0120601,Being John Malkovich,1999,"Comedy, Drama, Fantasy",7.8,https://www.imdb.com/title/tt0120601/,https://m.media-amazon.com/images/M/MV5BYmUxY2MyOTQtYjRlMi00ZWEwLTkzODctZDMxNDcyNTFhYjNjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
3000,tt0119698,Princess Mononoke,1997,"Animation, Adventure, Fantasy",8.4,https://www.imdb.com/title/tt0119698/,https://m.media-amazon.com/images/M/MV5BMTVlNWM4NTAtNDQxYi00YWU5LWIwM2MtZmVjYWFmODZiODE5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
3002,tt0200849,My Best Fiend,1999,"Documentary, Biography",7.9,https://www.imdb.com/title/tt0200849/,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NzQ2ODI4MF5BMl5BanBnXkFtZTgwOTc1NDgwMzE@._V1._CR1,45,341,454_SY132_CR5,0,89,132_AL_.jpg_V1_SX300.jpg"
3003,tt0170705,Train of Life,1998,"Comedy, Drama, War",7.7,https://www.imdb.com/title/tt0170705/,https://ia.media-imdb.com/images/M/MV5BMTM0OTEzMDc4OF5BMl5BanBnXkFtZTYwNDMwNTM5._V1_SX300.jpg
3004,tt0120596,The Bachelor,1999,Comedy,5.0,https://www.imdb.com/title/tt0120596/,https://m.media-amazon.com/images/M/MV5BMTgwNjU1ODg2OV5BMl5BanBnXkFtZTcwMzIzNDYxMQ@@._V1_SX300.jpg
3005,tt0145681,The Bone Collector,1999,"Crime, Drama, Mystery, Thriller",6.7,https://www.imdb.com/title/tt0145681/,https://m.media-amazon.com/images/M/MV5BOWQxN2ZmNDMtMzA2Ny00ZDJhLTlkNTgtMWMyZjljY2QzMzNhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
3006,tt0140352,The Insider,1999,"Biography, Drama, Thriller",7.9,https://www.imdb.com/title/tt0140352/,https://m.media-amazon.com/images/M/MV5BODg0YjAzNDQtOGFkMi00Yzk2LTg1NzYtYTNjY2UwZTM2ZDdkL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
3007,tt0181288,American Movie,1999,"Documentary, Comedy",7.9,https://www.imdb.com/title/tt0181288/,https://images-na.ssl-images-amazon.com/images/M/MV5BMjMxMDFhYzQtZDZmZS00ZDBjLWIzY2QtNDBiMDQ5YjBlNTk1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
3008,tt0156729,Last Night,1998,"Comedy, Drama, Romance",7.3,https://www.imdb.com/title/tt0156729/,https://m.media-amazon.com/images/M/MV5BNWU0NDE5NzAtM2FjNC00NzRhLWFlOTItOWUzYjZkNzViOTZhXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_SX300.jpg
3010,tt0200071,Rosetta,1999,Drama,7.6,https://www.imdb.com/title/tt0200071/,https://m.media-amazon.com/images/M/MV5BOTY5ZDkyOGYtNzI0Ny00NTk4LThkN2ItOTA4NzQwNTIxNzcyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg
3011,tt0065088,"They Shoot Horses, Don't They?",1969,Drama,7.9,https://www.imdb.com/title/tt0065088/,https://m.media-amazon.com/images/M/MV5BY2I3ZmQwOGMtMjdhMy00MjdkLTg3Y2ItMjZhNzI5MzZjZWUzXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg
3013,tt0099180,Bride of Re-Animator,1989,"Comedy, Horror, Sci-Fi, Thriller",6.3,https://www.imdb.com/title/tt0099180/,https://m.media-amazon.com/images/M/MV5BNjk1Mzc0NWUtZjliYS00YTVkLWJkZTYtMDIwNjBlZGU1OTc2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
3014,tt0082121,Bustin' Loose,1981,"Comedy, Drama",6.1,https://www.imdb.com/title/tt0082121/,https://m.media-amazon.com/images/M/MV5BMjMxNzhmNWUtMDJiNS00ODRjLWFlZmItZWVkNTc2NGE5YTE1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
3015,tt0077355,Coma,1978,"Drama, Horror, Mystery, Thriller",6.9,https://www.imdb.com/title/tt0077355/,https://m.media-amazon.com/images/M/MV5BZTAwODJlOGQtYTYxMi00ODI3LTgwZWYtZDViNzlkOWEwZmI5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
3016,tt0083767,Creepshow,1982,"Comedy, Fantasy, Horror",6.9,https://www.imdb.com/title/tt0083767/,https://m.media-amazon.com/images/M/MV5BOTU3NGIyZTctOWEyMS00MGIyLWFkZWMtMTg0ODE2MjExNGZlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
3017,tt0092796,Creepshow 2,1987,"Comedy, Fantasy, Horror",6.1,https://www.imdb.com/title/tt0092796/,https://m.media-amazon.com/images/M/MV5BN2QwZTMzODktNzRiYS00Y2JiLTk5ZmMtOGIwYTE1YTIyOTQ4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
3018,tt0089885,Re-Animator,1985,"Comedy, Horror, Sci-Fi",7.2,https://www.imdb.com/title/tt0089885/,https://m.media-amazon.com/images/M/MV5BNTA5YjI0MTEtMWRmZS00OGViLWEwYWYtYWY3OWY4YWNmNzExXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
3019,tt0097240,Drugstore Cowboy,1989,"Crime, Drama",7.4,https://www.imdb.com/title/tt0097240/,https://m.media-amazon.com/images/M/MV5BMDljYTNjNWItZjFjNy00OGZhLWFjNjMtZjgyZjYxZGE0NTliXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
3020,tt0106856,Falling Down,1993,"Crime, Drama, Thriller",7.6,https://www.imdb.com/title/tt0106856/,https://m.media-amazon.com/images/M/MV5BYjcxMzM3OWMtNmM3Yy00YzBkLTkxMmQtMDk4MmM3Y2Y4MDliL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
3021,tt0082427,The Funhouse,1981,Horror,5.9,https://www.imdb.com/title/tt0082427/,https://m.media-amazon.com/images/M/MV5BYTNhMWY3N2QtYWY5MC00ZTFhLWJmYTItODZjMmNmMTVjNTRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
3022,tt0017925,The General,1926,"Action, Adventure, Comedy, Drama, War, Western",8.2,https://www.imdb.com/title/tt0017925/,https://m.media-amazon.com/images/M/MV5BYmRiMDFlYjYtOTMwYy00OGY2LWE0Y2QtYzQxOGNhZmUwNTIxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
3024,tt0078087,Piranha,1978,"Comedy, Horror, Sci-Fi, Thriller",5.9,https://www.imdb.com/title/tt0078087/,https://m.media-amazon.com/images/M/MV5BOWVjMDY4Y2ItNGYyYy00YTEyLWFkNjgtYzllYjVhNGUyZmEwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
3028,tt0061407,The Taming of the Shrew,1967,"Comedy, Drama, Romance",7.2,https://www.imdb.com/title/tt0061407/,https://m.media-amazon.com/images/M/MV5BYTI5MmMzZjYtZTk5Yi00ZmRjLTkzODUtMWNkY2UwMTE0ZGFiXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg
3029,tt0082817,Nighthawks,1981,"Action, Crime, Thriller",6.4,https://www.imdb.com/title/tt0082817/,https://m.media-amazon.com/images/M/MV5BOWUzMTk0ZmItZmRmYy00NjMzLWE2NWEtM2IzZjg2MDFhNjIwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
3030,tt0055630,Yojimbo,1961,"Action, Drama, Thriller",8.3,https://www.imdb.com/title/tt0055630/,https://m.media-amazon.com/images/M/MV5BZThiZjAzZjgtNDU3MC00YThhLThjYWUtZGRkYjc2ZWZlOTVjXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg
3031,tt0100475,Repossessed,1990,"Comedy, Fantasy, Horror",4.8,https://www.imdb.com/title/tt0100475/,https://m.media-amazon.com/images/M/MV5BMWJiMDZkOGItOWM4Mi00MWQzLWEwMWYtMzA1YzRlNjljZGY4XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
3032,tt0067525,The Omega Man,1971,"Action, Sci-Fi, Thriller",6.6,https://www.imdb.com/title/tt0067525/,https://m.media-amazon.com/images/M/MV5BNDVhNzk4OGEtNTJiZC00MjVkLWE5YTYtZGRmNGZkOTQwNWNjXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg
3033,tt0094012,Spaceballs,1987,"Adventure, Comedy, Sci-Fi",7.1,https://www.imdb.com/title/tt0094012/,https://m.media-amazon.com/images/M/MV5BMjVjOGQ0OTctNDhkZC00ZGNiLWI2ZGEtYjZlMWZjOTlkNDlhXkEyXkFqcGdeQXVyNjg1MjEwOTM@._V1_SX300.jpg
3034,tt0070608,Robin Hood,1973,"Animation, Adventure, Comedy, Family, Romance",7.6,https://www.imdb.com/title/tt0070608/,https://m.media-amazon.com/images/M/MV5BYjUwMzhkM2ItMTU2OC00OTQ5LWJlMDUtMzRmYjc0NDUyNGVhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
3035,tt0048380,Mister Roberts,1955,"Comedy, Drama, War",7.8,https://www.imdb.com/title/tt0048380/,https://m.media-amazon.com/images/M/MV5BODc0ZGUzNDQtNzRmOC00MjVkLWE4MjgtMDYwNGJiZDI1YzNjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
3036,tt0082484,Quest for Fire,1981,"Adventure, Drama, History",7.4,https://www.imdb.com/title/tt0082484/,https://m.media-amazon.com/images/M/MV5BNzIwMGQwMTAtNzg1OC00ZjViLWI1ZTAtNjliODJlNjUzMzhhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
3037,tt0065988,Little Big Man,1970,"Adventure, Comedy, Drama, Western",7.6,https://www.imdb.com/title/tt0065988/,https://m.media-amazon.com/images/M/MV5BMWQwNTZjNTgtMGQyMS00ZTI3LWFkNzEtYzIxM2EwZGYxMDU4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg
3038,tt0050371,A Face in the Crowd,1957,"Drama, Music",8.2,https://www.imdb.com/title/tt0050371/,https://m.media-amazon.com/images/M/MV5BNDRiZWE4MGEtNWI4MS00MjY1LTllNTQtNGFjZTY1MTcxZjY1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
3039,tt0086465,Trading Places,1983,Comedy,7.5,https://www.imdb.com/title/tt0086465/,https://m.media-amazon.com/images/M/MV5BYTEzMjBiMzktMjQyMS00YzBhLTgzNWQtNzA0NmEwMTNmMDQ2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
3040,tt0079540,Meatballs,1979,Comedy,6.2,https://www.imdb.com/title/tt0079540/,https://m.media-amazon.com/images/M/MV5BYTcwNWU5ZjItNDgxMy00NWI4LTg4ZTktZDQwNWMxNzkyZjViXkEyXkFqcGdeQXVyMDAyMTY3Nw@@._V1_SX300.jpg
3041,tt0087700,Meatballs Part II,1984,Comedy,3.5,https://www.imdb.com/title/tt0087700/,https://images-na.ssl-images-amazon.com/images/M/MV5BYjg0OTc0YWYtOWM3NC00ZjBjLWIzNGQtZjhkYzg1ZGNhYzZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
